Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Trina Solar TSM-365DEG14C.07(II),Trina Solar,Mono-c-Si,1,364.966,335.6,1.96,,,72,9.75,48.2,9.17,39.8,0.003705,-0.139298,44.4,1.93081,9.75757,1.38605e-10,0.280406,361.131,16.4347,-0.42,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-365DEG14C.27(II),Trina Solar,Mono-c-Si,1,364.966,339.6,1.96,,,72,9.75,48.2,9.17,39.8,0.004095,-0.13496,44.3,1.82374,9.76009,3.19201e-11,0.305622,295.357,6.76058,-0.365,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-365DEG14HC.20(II),Trina Solar,Mono-c-Si,1,365.364,341.8,1.98,,,48,9.69,48.6,9.18,39.8,0.0034884,-0.134136,43.2,1.795,9.80131,1.67393e-11,0.357499,242.747,2.87457,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-365DEG14HC.27(II),Trina Solar,Mono-c-Si,1,365.364,340.5,1.98,,,48,9.69,48.6,9.18,39.8,0.0026163,-0.139482,43,1.82719,9.80036,2.69928e-11,0.349851,254.35,2.9197,-0.376,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-365PE15H.T0,Trina Solar,Multi-c-Si,0,364.98,336.4,1.99,,,48,9.98,47.3,9.48,38.5,0.0050898,-0.142846,46,1.81061,9.98114,4.49868e-11,0.351945,3077.47,1.36207,-0.375,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DE06X.05(II),Trina Solar,Mono-c-Si,0,370.26,344.1,1.82,,,66,10.4,45.2,9.9,37.4,0.003848,-0.119328,46.5,1.6384,10.4026,1.0819e-11,0.27464,1102.79,3.24959,-0.339,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DE14A(II),Trina Solar,Mono-c-Si,0,370.401,344,1.92,,,72,9.83,48.3,9.33,39.7,0.0031456,-0.131859,44.3,1.80732,9.8334,2.42155e-11,0.328893,950.895,7.11717,-0.372,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DE14H(II),Trina Solar,Mono-c-Si,0,370.048,345.1,1.96,,,48,9.88,47.6,9.44,39.2,0.004446,-0.130424,44.4,1.77224,9.98527,2.14043e-11,0.313051,482.523,5.38961,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DEG14(II),Trina Solar,Mono-c-Si,0,370.004,344.8,1.96,,,72,9.66,47.3,9.32,39.7,0.0044436,-0.129129,43.3,1.82868,9.85871,5.70065e-11,0.210822,457.623,14.5986,-0.378,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DEG14.40(II),Trina Solar,Mono-c-Si,0,370.004,344.8,1.96,,,72,9.66,47.3,9.32,39.7,0.0044436,-0.129129,43.3,1.82868,9.85871,5.70065e-11,0.210822,457.623,14.5986,-0.378,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DEG14HC.20(II),Trina Solar,Mono-c-Si,1,370.4,346.5,1.98,,,48,9.79,48.8,9.26,40,0.0035244,-0.134688,43.2,1.80472,9.90372,1.74794e-11,0.350724,219.271,3.1567,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370DEG14HC.27(II),Trina Solar,Mono-c-Si,1,370.4,345.3,1.98,,,48,9.79,48.8,9.26,40,0.0026433,-0.140056,43,1.83713,9.90273,2.81882e-11,0.343082,228.721,3.20128,-0.376,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-370PE15H.T0,Trina Solar,Multi-c-Si,0,369.972,341.1,1.99,,,48,10.06,47.7,9.56,38.7,0.0051306,-0.144054,46,1.82237,10.0605,4.31314e-11,0.367367,7499.8,0.950043,-0.375,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DE06X.05(II),Trina Solar,Mono-c-Si,0,375.248,348.9,1.82,,,66,10.45,45.3,9.98,37.6,0.0038665,-0.119592,46.5,1.64194,10.4501,1.08928e-11,0.260628,19928.5,3.25308,-0.339,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DE09.05,Trina Solar,Mono-c-Si,0,375.16,352.7,1.91,,,60,11.93,40.2,11.3,33.2,0.0044141,-0.095274,44.3,1.41512,11.9393,5.42926e-12,0.22782,293.354,7.60242,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DE14A(II),Trina Solar,Mono-c-Si,0,374.8,348.8,1.92,,,72,9.88,48.5,9.37,40,0.0031616,-0.132405,44.3,1.81871,9.88408,2.57438e-11,0.311839,754.51,7.60824,-0.372,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DE14H(II),Trina Solar,Mono-c-Si,0,375.088,349.8,1.96,,,48,9.93,47.8,9.52,39.4,0.0044685,-0.130972,44.4,1.77743,10.033,2.08724e-11,0.308715,828.674,5.11808,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DEG14(II),Trina Solar,Mono-c-Si,0,375.6,349.6,1.96,,,72,9.71,47.5,9.39,40,0.0044666,-0.129675,43.3,1.8373,9.90838,5.81605e-11,0.194844,602.325,14.7269,-0.378,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DEG14.40(II),Trina Solar,Mono-c-Si,0,375.6,349.6,1.96,,,72,9.71,47.5,9.39,40,0.0044666,-0.129675,43.3,1.8373,9.90838,5.81605e-11,0.194844,602.325,14.7269,-0.378,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DEG14HC.20(II),Trina Solar,Mono-c-Si,1,375.468,351.3,1.98,,,48,9.89,49,9.34,40.2,0.0035604,-0.13524,43.2,1.81444,10.0061,1.82434e-11,0.344066,200.107,3.43619,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-375DEG14HC.27(II),Trina Solar,Mono-c-Si,1,375.468,350.1,1.98,,,48,9.89,49,9.34,40.2,0.0026703,-0.14063,43,1.84707,10.0051,2.94224e-11,0.33643,207.969,3.48029,-0.376,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DE06X.05(II),Trina Solar,Mono-c-Si,0,380.646,353.7,1.82,,,66,10.51,45.5,10.07,37.8,0.0038887,-0.12012,46.5,1.65473,10.6205,1.20391e-11,0.253543,497.709,3.99861,-0.339,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DE09,Trina Solar,Mono-c-Si,0,380.092,354,1.91,,,60,12,40.4,11.38,33.4,0.00396,-0.107464,44.8,1.49115,12.0058,2.03984e-11,0.210673,437.419,6.69922,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DE09.05,Trina Solar,Mono-c-Si,0,380.092,357.5,1.91,,,60,12,40.4,11.38,33.4,0.00444,-0.095748,44.3,1.42205,12.0081,5.45682e-12,0.224142,333.681,7.59016,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DE09.08,Trina Solar,Mono-c-Si,0,380.092,354,1.91,,,60,12,40.4,11.38,33.4,0.00396,-0.107464,44.8,1.49115,12.0058,2.03984e-11,0.210673,437.419,6.69922,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DE14H(II),Trina Solar,Mono-c-Si,0,380.16,354.6,1.96,,,48,9.99,48,9.6,39.6,0.0044955,-0.13152,44.4,1.78356,10.0918,2.06425e-11,0.30407,1629.7,4.963,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DEG14HC.20(II),Trina Solar,Mono-c-Si,1,380.029,356.1,1.98,,,48,9.99,49.2,9.43,40.3,0.0035964,-0.135792,43.2,1.82078,10.108,1.81337e-11,0.349838,195.285,3.30288,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DEG14HC.27(II),Trina Solar,Mono-c-Si,1,380.029,354.8,1.98,,,48,9.99,49.2,9.43,40.3,0.0026973,-0.141204,43,1.85351,10.1069,2.92461e-11,0.34226,202.839,3.34776,-0.376,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DEG15HC(II),Trina Solar,Mono-c-Si,1,380.029,355.1,2.01,,,48,9.99,49.2,9.43,40.3,0.0040959,-0.13284,43.8,1.83309,10.1076,2.17465e-11,0.346983,198.059,7.10516,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-380DEG15HC.20(II),Trina Solar,Mono-c-Si,1,380.029,355.1,2.01,,,48,9.99,49.2,9.43,40.3,0.0040959,-0.13284,43.8,1.83309,10.1076,2.17465e-11,0.346983,198.059,7.10516,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DE09,Trina Solar,Mono-c-Si,0,385.056,358.8,1.91,,,60,12.07,40.6,11.46,33.6,0.0039831,-0.107996,44.8,1.49841,12.0747,2.05001e-11,0.20707,532.057,6.68695,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DE09.05,Trina Solar,Mono-c-Si,0,385.056,362.3,1.91,,,60,12.07,40.6,11.46,33.6,0.0044659,-0.096222,44.3,1.42899,12.0769,5.48453e-12,0.220516,386.107,7.57827,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DE09.08,Trina Solar,Mono-c-Si,0,385.056,358.8,1.91,,,60,12.07,40.6,11.46,33.6,0.0039831,-0.107996,44.8,1.49841,12.0747,2.05001e-11,0.20707,532.057,6.68695,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DE14H(II),Trina Solar,Mono-c-Si,0,385.361,359.4,1.96,,,48,10.03,48.5,9.61,40.1,0.0045135,-0.13289,44.4,1.82408,10.3538,2.84395e-11,0.287986,149.653,7.62227,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DE15H(II),Trina Solar,Mono-c-Si,0,385.361,360.6,1.99,,,48,10.03,48.5,9.61,40.1,0.004012,-0.13095,43.8,1.78791,10.2444,1.66265e-11,0.297998,238.031,4.68885,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG14HC.20(II),Trina Solar,Mono-c-Si,1,385.012,360.9,1.98,,,48,10.09,49.4,9.53,40.4,0.0036324,-0.136344,43.2,1.82613,10.2089,1.77806e-11,0.355543,201.045,3.05248,-0.353,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15H(II),Trina Solar,Mono-c-Si,0,385.361,360.9,2.01,,,48,10.03,48.5,9.61,40.1,0.0045135,-0.12804,43.6,1.79143,10.2443,1.75391e-11,0.297189,239.226,7.47981,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15H.20(II),Trina Solar,Mono-c-Si,0,385.361,360.9,2.01,,,48,10.03,48.5,9.61,40.1,0.0045135,-0.12804,43.6,1.79143,10.2443,1.75391e-11,0.297189,239.226,7.47981,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15HC(II),Trina Solar,Mono-c-Si,1,385.012,359.9,2.01,,,48,10.09,49.4,9.53,40.4,0.0041369,-0.13338,43.8,1.83846,10.2085,2.13274e-11,0.352713,204.021,6.84737,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15HC.20(II),Trina Solar,Mono-c-Si,1,385.012,359.9,2.01,,,48,10.09,49.4,9.53,40.4,0.0041369,-0.13338,43.8,1.83846,10.2085,2.13274e-11,0.352713,204.021,6.84737,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15MC(II),Trina Solar,Mono-c-Si,1,385.035,360.1,2.01,,,48,10.21,48.3,9.65,39.9,0.004084,-0.129444,44,1.78736,10.328,1.85105e-11,0.297312,193.127,6.33765,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-385DEG15MC.20(II),Trina Solar,Mono-c-Si,1,385.035,360.1,2.01,,,48,10.21,48.3,9.65,39.9,0.004084,-0.129444,44,1.78736,10.328,1.85105e-11,0.297312,193.127,6.33765,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE09,Trina Solar,Mono-c-Si,0,390.052,363.6,1.91,,,60,12.14,40.8,11.54,33.8,0.0040062,-0.108528,44.8,1.50568,12.1437,2.06024e-11,0.203518,676.68,6.67506,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE09.05,Trina Solar,Mono-c-Si,0,390.052,367.1,1.91,,,60,12.14,40.8,11.54,33.8,0.0044918,-0.096696,44.3,1.43593,12.1458,5.5124e-12,0.21694,457.04,7.56676,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE09.08,Trina Solar,Mono-c-Si,0,390.052,363.6,1.91,,,60,12.14,40.8,11.54,33.8,0.0040062,-0.108528,44.8,1.50568,12.1437,2.06024e-11,0.203518,676.68,6.67506,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE15H(II),Trina Solar,Mono-c-Si,0,390.42,365.4,1.99,,,48,10.08,49.7,9.64,40.5,0.004032,-0.13419,43.8,1.81201,10.1875,1.23738e-11,0.378054,575.692,2.20643,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE15H.T0(II),Trina Solar,Mono-c-Si,0,390.42,365.4,1.99,,,48,10.08,49.7,9.64,40.5,0.004032,-0.13419,43.8,1.81201,10.1875,1.23738e-11,0.378054,575.692,2.20643,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE15M(II),Trina Solar,Mono-c-Si,0,390,365.7,1.99,,,48,10.3,48.5,9.75,40,0.004326,-0.125615,44.1,1.76819,10.4188,1.24574e-11,0.309129,203.498,6.46923,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DE15M.T0(II),Trina Solar,Mono-c-Si,0,390,365.7,1.99,,,48,10.3,48.5,9.75,40,0.004326,-0.125615,44.1,1.76819,10.4188,1.24574e-11,0.309129,203.498,6.46923,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15H(II),Trina Solar,Mono-c-Si,0,390.42,365.7,2.01,,,48,10.08,49.7,9.64,40.5,0.004536,-0.131208,43.6,1.82391,10.2992,1.47736e-11,0.373712,231.424,5.95297,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15H.20(II),Trina Solar,Mono-c-Si,0,390.42,365.7,2.01,,,48,10.08,49.7,9.64,40.5,0.004536,-0.131208,43.6,1.82391,10.2992,1.47736e-11,0.373712,231.424,5.95297,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15HC(II),Trina Solar,Mono-c-Si,1,390.015,364.6,2.01,,,48,10.19,49.6,9.63,40.5,0.0041779,-0.13392,43.8,1.84385,10.3094,2.09209e-11,0.358321,210.354,6.59292,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15HC.20(II),Trina Solar,Mono-c-Si,1,390.015,364.6,2.01,,,48,10.19,49.6,9.63,40.5,0.0041779,-0.13392,43.8,1.84385,10.3094,2.09209e-11,0.358321,210.354,6.59292,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15M(II),Trina Solar,Mono-c-Si,0,390,367.8,2.01,,,48,10.3,48.5,9.75,40,0.004017,-0.1261,42.3,1.76676,10.4188,1.21831e-11,0.309454,203.137,5.90657,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15M.20(II),Trina Solar,Mono-c-Si,0,390,367.8,2.01,,,48,10.3,48.5,9.75,40,0.004017,-0.1261,42.3,1.76676,10.4188,1.21831e-11,0.309454,203.137,5.90657,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15MC(II),Trina Solar,Mono-c-Si,1,390.342,364.9,2.01,,,48,10.25,48.5,9.71,40.2,0.0041,-0.12998,44,1.79573,10.366,1.88987e-11,0.281576,215.826,6.47431,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-390DEG15MC.20(II),Trina Solar,Mono-c-Si,1,390.342,364.9,2.01,,,48,10.25,48.5,9.71,40.2,0.0041,-0.12998,44,1.79573,10.366,1.88987e-11,0.281576,215.826,6.47431,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE09,Trina Solar,Mono-c-Si,0,395.08,368.4,1.91,,,60,12.21,41,11.62,34,0.0040293,-0.10906,44.8,1.51294,12.2126,2.07052e-11,0.200014,925.102,6.66353,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE09.05,Trina Solar,Mono-c-Si,0,395.08,372,1.91,,,60,12.21,41,11.62,34,0.0045177,-0.09717,44.3,1.44287,12.2147,5.54042e-12,0.213413,558.38,7.5556,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE09.08,Trina Solar,Mono-c-Si,0,395.08,368.4,1.91,,,60,12.21,41,11.62,34,0.0040293,-0.10906,44.8,1.51294,12.2126,2.07052e-11,0.200014,925.102,6.66353,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE15H(II),Trina Solar,Mono-c-Si,0,395.352,370.2,1.99,,,48,10.13,50.1,9.69,40.8,0.004052,-0.13527,43.8,1.8258,10.2378,1.22923e-11,0.3823,602.275,2.10937,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE15H.T0(II),Trina Solar,Mono-c-Si,0,395.352,370.2,1.99,,,48,10.13,50.1,9.69,40.8,0.004052,-0.13527,43.8,1.8258,10.2378,1.22923e-11,0.3823,602.275,2.10937,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE15M(II),Trina Solar,Mono-c-Si,0,395.386,370.5,1.99,,,48,10.37,48.7,9.86,40.1,0.0043554,-0.126133,44.1,1.77822,10.5997,1.31298e-11,0.312676,155.636,6.80876,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DE15M.T0(II),Trina Solar,Mono-c-Si,0,395.386,370.5,1.99,,,48,10.37,48.7,9.86,40.1,0.0043554,-0.126133,44.1,1.77822,10.5997,1.31298e-11,0.312676,155.636,6.80876,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15H(II),Trina Solar,Mono-c-Si,0,395.352,370.5,2.01,,,48,10.13,50.1,9.69,40.8,0.0045585,-0.132264,43.6,1.83778,10.3502,1.46749e-11,0.377954,235.952,5.85161,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15H.20(II),Trina Solar,Mono-c-Si,0,395.352,370.5,2.01,,,48,10.13,50.1,9.69,40.8,0.0045585,-0.132264,43.6,1.83778,10.3502,1.46749e-11,0.377954,235.952,5.85161,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15HC(II),Trina Solar,Mono-c-Si,1,395.038,369.4,2.01,,,48,10.29,49.7,9.73,40.6,0.0042189,-0.13419,43.8,1.84746,10.41,2.11067e-11,0.35339,214.972,6.58273,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15HC.20(II),Trina Solar,Mono-c-Si,1,395.038,369.4,2.01,,,48,10.29,49.7,9.73,40.6,0.0042189,-0.13419,43.8,1.84746,10.41,2.11067e-11,0.35339,214.972,6.58273,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15M(II),Trina Solar,Mono-c-Si,0,395.386,372.6,2.01,,,48,10.37,48.7,9.86,40.1,0.0040443,-0.12662,42.3,1.77683,10.5997,1.28512e-11,0.312988,155.43,6.25103,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15M.20(II),Trina Solar,Mono-c-Si,0,395.386,372.6,2.01,,,48,10.37,48.7,9.86,40.1,0.0040443,-0.12662,42.3,1.77683,10.5997,1.28512e-11,0.312988,155.43,6.25103,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15MC(II),Trina Solar,Mono-c-Si,1,395.28,369.7,2.01,,,48,10.29,48.7,9.76,40.5,0.004116,-0.130516,44,1.81376,10.5162,2.22125e-11,0.262239,142.436,7.79952,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-395DEG15MC.20(II),Trina Solar,Mono-c-Si,1,395.28,369.7,2.01,,,48,10.29,48.7,9.76,40.5,0.004116,-0.130516,44,1.81376,10.5162,2.22125e-11,0.262239,142.436,7.79952,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE09,Trina Solar,Mono-c-Si,0,400.14,373.2,1.91,,,60,12.28,41.2,11.7,34.2,0.0040524,-0.109592,44.8,1.52021,12.2817,2.08086e-11,0.196558,1451.62,6.65235,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE09.05,Trina Solar,Mono-c-Si,0,400.14,376.8,1.91,,,60,12.28,41.2,11.7,34.2,0.0045436,-0.097644,44.3,1.44981,12.2836,5.56858e-12,0.209934,715.016,7.54479,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE09.08,Trina Solar,Mono-c-Si,0,400.14,373.2,1.91,,,60,12.28,41.2,11.7,34.2,0.0040524,-0.109592,44.8,1.52021,12.2817,2.08086e-11,0.196558,1451.62,6.65235,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE15H(II),Trina Solar,Mono-c-Si,0,400.314,375,1.99,,,48,10.18,50.4,9.74,41.1,0.004072,-0.13608,43.8,1.83779,10.2881,1.25511e-11,0.376109,613.581,2.24096,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE15H.T0(II),Trina Solar,Mono-c-Si,0,400.314,375,1.99,,,48,10.18,50.4,9.74,41.1,0.004072,-0.13608,43.8,1.83779,10.2881,1.25511e-11,0.376109,613.581,2.24096,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE15M(II),Trina Solar,Mono-c-Si,0,399.776,375.3,1.99,,,48,10.45,49,9.92,40.3,0.004389,-0.12691,44.1,1.78136,10.5685,1.17336e-11,0.321021,241.904,5.81464,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DE15M.T0(II),Trina Solar,Mono-c-Si,0,399.776,375.3,1.99,,,48,10.45,49,9.92,40.3,0.004389,-0.12691,44.1,1.78136,10.5685,1.17336e-11,0.321021,241.904,5.81464,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15H(II),Trina Solar,Mono-c-Si,0,400.314,375.3,2.01,,,48,10.18,50.4,9.74,41.1,0.004581,-0.133056,43.6,1.84155,10.288,1.32748e-11,0.375268,622.058,4.98742,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15H.20(II),Trina Solar,Mono-c-Si,0,400.314,375.3,2.01,,,48,10.18,50.4,9.74,41.1,0.004581,-0.133056,43.6,1.84155,10.288,1.32748e-11,0.375268,622.058,4.98742,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15HC(II),Trina Solar,Mono-c-Si,1,400.081,374.2,2.01,,,48,10.39,49.9,9.83,40.7,0.0042599,-0.13473,43.8,1.85287,10.5109,2.07108e-11,0.35887,221.994,6.33326,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15HC.20(II),Trina Solar,Mono-c-Si,1,400.081,374.2,2.01,,,48,10.39,49.9,9.83,40.7,0.0042599,-0.13473,43.8,1.85287,10.5109,2.07108e-11,0.35887,221.994,6.33326,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15M(II),Trina Solar,Mono-c-Si,0,399.776,377.5,2.01,,,48,10.45,49,9.92,40.3,0.0040755,-0.1274,42.3,1.77991,10.5686,1.14742e-11,0.321342,241.386,5.25476,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15M.20(II),Trina Solar,Mono-c-Si,0,399.776,377.5,2.01,,,48,10.45,49,9.92,40.3,0.0040755,-0.1274,42.3,1.77991,10.5686,1.14742e-11,0.321342,241.386,5.25476,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15MC(II),Trina Solar,Mono-c-Si,1,400.248,374.5,2.01,,,48,10.33,48.9,9.81,40.8,0.004132,-0.131052,44,1.82312,10.5552,2.29607e-11,0.246753,148.29,8.05093,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-400DEG15MC.20(II),Trina Solar,Mono-c-Si,1,400.248,374.5,2.01,,,48,10.33,48.9,9.81,40.8,0.004132,-0.131052,44,1.82312,10.5552,2.29607e-11,0.246753,148.29,8.05093,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE09,Trina Solar,Mono-c-Si,0,404.888,378,1.91,,,60,12.34,41.4,11.77,34.4,0.0040722,-0.110124,44.8,1.52752,12.3408,2.09059e-11,0.193303,3167.34,6.6459,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE09.05,Trina Solar,Mono-c-Si,0,404.888,381.6,1.91,,,60,12.34,41.4,11.77,34.4,0.0045658,-0.098118,44.3,1.45678,12.3426,5.59504e-12,0.206669,976.02,7.53872,-0.317,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE09.08,Trina Solar,Mono-c-Si,0,404.888,378,1.91,,,60,12.34,41.4,11.77,34.4,0.0040722,-0.110124,44.8,1.52752,12.3408,2.09059e-11,0.193303,3167.34,6.6459,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE15H(II),Trina Solar,Mono-c-Si,0,405.306,379.8,1.99,,,48,10.23,50.8,9.79,41.4,0.004092,-0.13716,43.8,1.85158,10.3384,1.24692e-11,0.380321,643.063,2.14481,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE15H.T0(II),Trina Solar,Mono-c-Si,0,405.306,379.8,1.99,,,48,10.23,50.8,9.79,41.4,0.004092,-0.13716,43.8,1.85158,10.3384,1.24692e-11,0.380321,643.063,2.14481,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE15M(II),Trina Solar,Mono-c-Si,0,405,380.1,1.99,,,48,10.52,49.2,10,40.5,0.0044184,-0.127428,44.1,1.7882,10.638,1.17522e-11,0.316155,263.285,5.76527,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DE15M.T0(II),Trina Solar,Mono-c-Si,0,405,380.1,1.99,,,48,10.52,49.2,10,40.5,0.0044184,-0.127428,44.1,1.7882,10.638,1.17522e-11,0.316155,263.285,5.76527,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15H(II),Trina Solar,Mono-c-Si,0,405.306,380.2,2.01,,,48,10.23,50.8,9.79,41.4,0.0046035,-0.134112,43.6,1.85537,10.3383,1.3189e-11,0.379478,652.379,4.88914,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15H.20(II),Trina Solar,Mono-c-Si,0,405.306,380.2,2.01,,,48,10.23,50.8,9.79,41.4,0.0046035,-0.134112,43.6,1.85537,10.3383,1.3189e-11,0.379478,652.379,4.88914,-0.343,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15HC.20(II),Trina Solar,Mono-c-Si,1,405.144,379,2.01,,,48,10.49,50.1,9.93,40.8,0.0043009,-0.13527,43.8,1.85829,10.6117,2.03265e-11,0.364236,229.492,6.0869,-0.355,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15M(II),Trina Solar,Mono-c-Si,0,405,382.3,2.01,,,48,10.52,49.2,10,40.5,0.0041028,-0.12792,42.3,1.78675,10.638,1.14922e-11,0.316476,262.669,5.2055,-0.337,N,SAM 2021.12.02,5/28/2022
